robotic_arm_id,start_date,temperature,vibration,torque,pressure,volt,rotate,age_days,risk,label
43,2023-10-18,54.49589732701595,35.37349574755401,57.73243587846941,23.10733138351529,252.16548838078975,1797.6069152750729,858,1.6049129062562426,0
50,2023-06-28,86.80489486840261,52.49175100609961,60.82116892707537,25.677215093322307,210.78888001009005,1276.368529246166,970,3.298451954108324,1
47,2025-07-23,76.15335590599487,44.35917310465605,78.57145654582361,27.24850159463318,218.23456308670208,1438.0691165603848,214,2.430111297740796,1
70,2024-07-01,62.43538399649002,33.435312765373894,70.88503517251738,24.73269059945444,212.1010826306741,1370.5221562885213,601,1.7380250856851776,0
75,2024-10-30,60.90605394129885,76.43575065114182,33.61033830763072,36.58505208626604,212.09017130542568,1277.204140703831,480,2.364611644284638,1
74,2023-11-25,87.99192663361117,65.48666732539137,62.0549493260306,35.04498737162341,225.6752175825553,1382.8571549527744,820,3.740872971804908,1
82,2024-11-28,92.3062318622161,50.06511982301072,36.99223704865505,27.90794850589177,231.2513785937291,1279.130940345654,451,2.2227917487869115,1
60,2025-07-05,84.02035312408604,53.61814761520908,63.876892020825615,28.83580730434372,218.28243407008017,1294.6119215157091,232,2.6136432589557135,1
60,2023-07-18,77.5317868678139,50.18929455012173,64.46890145202296,38.74667574644796,232.2947735269793,1459.664636242286,950,3.017592431599975,1
36,2023-06-02,57.68695117141641,40.03986348557324,42.91755329203504,24.8919270479566,218.8012738177471,1318.0605803100843,996,1.4851211381839808,0
83,2023-11-23,74.84508337291238,55.0424057446917,64.42239114100335,23.236746014673063,225.78150446270928,1285.2252265824343,822,3.00172046520514,1
23,2024-03-30,61.64040351371756,67.01298531710813,57.13184237778301,22.274601838179315,213.16780473924965,1686.9319525302396,694,2.7376867894293424,1
88,2025-09-17,80.18947935529457,42.40272188863042,53.31890181695805,27.533913516304946,226.8333411036445,1542.4305466226174,158,1.659360310712795,0
97,2024-12-26,92.92849083939336,62.96390575402782,54.04949142623904,36.2096970832423,222.52211328456823,1455.8064087885548,423,3.1508956981300846,1
5,2023-08-02,48.15304469660576,39.38806751424572,61.2676769484756,31.05977029406369,207.70790121184965,1974.852645874469,935,1.9485530090240968,0
88,2024-03-30,69.33186796955027,36.311963626380994,78.7419878915372,29.415835185161008,209.78572241374616,1447.3655571255122,694,2.388694220887864,1
4,2024-05-20,86.44827157246313,44.709485396197216,40.95042671455328,36.84912436741472,233.44901405108604,1526.6242792211094,643,2.053340364458381,1
22,2025-06-17,93.9515528127032,56.32172580501157,110.15190914012231,34.54921767778763,228.21643850213508,1805.056303662721,250,4.4259728907852285,2
79,2025-12-15,82.39365997813496,52.387801097419086,43.81282767053106,42.83494267657644,231.00670016514013,1675.5932085113072,69,1.7507066733567438,0
96,2025-09-20,80.48440738754978,61.88440192643127,44.69195694931408,28.069239162415663,228.14064913150463,1710.7034060325182,155,2.1856670071631665,1
69,2025-08-17,59.47516600412018,53.789986015131255,59.68693520907021,35.71421865003541,213.52084444123577,1386.451129374734,189,1.7312074968773565,0
95,2025-01-01,81.35446335787677,35.550205542556085,65.233075278181,32.267059850904545,208.42700226731424,1581.650941900194,417,2.0366343807839766,1
99,2025-10-30,68.64307138282179,40.36618516938597,50.83947877060972,37.66441913876709,230.7745067277036,1703.2247735624962,115,1.1141239113783843,0
43,2025-12-27,97.21350543323504,53.047008091999466,32.201394056368855,29.173275404029248,224.5428243535967,1749.7133122162004,57,2.09528548667703,1
49,2024-04-21,85.4503481291717,52.82297572815454,67.19341658481595,25.813173302615755,217.10280035293965,1531.670874679802,672,3.1642319705458113,1
42,2024-06-08,84.51198654326976,34.97520904501718,41.14936997378398,35.047115977871776,221.5513505091799,1450.2809358748264,624,1.5928490573122995,0
67,2023-12-25,67.13082604268568,11.775547710497108,54.65963562493882,37.4668955591962,239.57003484219223,1486.445090145254,790,1.4437138500287352,0
4,2025-05-04,65.74205899648122,50.83410914390205,88.11996328986484,23.147494947417805,226.76769824737343,1455.8014310996114,294,2.7432250343464637,1
89,2024-04-07,60.499259240771416,61.062379851966114,94.66923648472812,27.46312508550692,224.57329039123636,1220.470073452925,686,3.583550065843631,1
52,2024-11-26,90.02671941639045,13.458039039794189,35.89503178267192,31.749583768265587,233.5169230527637,1895.433632655041,453,1.3538015824917136,0
63,2025-09-25,75.34364151579983,29.81367162281092,92.45307518252169,37.16025614912641,238.7415255484874,1639.2527281813211,150,2.1839015009496454,1
101,2024-04-14,84.91941758253817,81.90880132331804,58.4825172185834,35.02099247142847,219.9895315343049,980.7374648247182,679,4.057410096966369,2
65,2024-12-13,49.992563039546994,45.7371001785392,72.93592433732734,31.45877491968714,212.25509905270903,1691.7829696857889,436,2.053561737261388,1
24,2024-04-05,47.09677237329262,57.221000466855685,66.74762139540103,26.400617690717752,210.16768554535972,1440.059557436974,688,2.5792686605362585,1
93,2023-07-29,58.33365759255955,36.12822981926076,51.79571430992185,19.658500594885368,221.28811284502373,1537.6548778224758,939,1.5380006220680857,0
6,2025-03-04,78.71495499545144,39.61193970236273,41.5021995400774,33.05517639035633,220.6896263408584,1525.979179320229,355,1.3459922241603743,0
61,2023-11-12,97.19823689970896,51.92944825540336,56.64505646596466,34.7660530018135,231.07260321159492,1437.4761506346513,833,3.3254767311863427,1
88,2025-10-23,65.19218189071044,21.675664540940048,24.122980066218556,33.07337365045892,234.80626093314208,1122.6763271234925,122,0.2777654567213133,0
6,2023-11-28,62.38365231396139,56.55135054242584,78.07026267421435,29.318771851070363,245.57249367242704,1007.5084877182616,817,3.092671471342306,1
10,2024-07-19,56.02597633810929,56.02867162027327,84.52735592873047,23.90065262179022,199.1523365316372,1732.0333716815771,583,2.959967542672845,1
107,2025-09-13,96.2499933739825,58.66048777768074,42.05003530703017,31.97073067408617,218.2703054077863,1402.8493713853231,162,2.4574203715376104,1
32,2024-04-29,57.427228590723146,44.15852848296408,46.14658413284696,25.90188181017113,214.41389812583984,1419.329642886175,664,1.414738663303972,0
63,2025-08-06,47.854138656994,67.62077319274117,28.619969912293232,19.417111942882475,237.34356390844,1827.9984792932316,200,1.7048309277096467,0
50,2023-07-20,91.47383826290384,51.15853912763846,59.92178909266814,28.43192263675728,216.6097275062241,1232.936847970336,948,3.3362103857726977,1
47,2025-10-16,70.14223716803258,69.08621701914313,49.284653503631645,32.69864421689575,229.33655583306583,1687.896914296185,129,2.2752554009156523,1
95,2025-05-14,70.52734706999425,50.6298149736524,44.03864055513544,32.776073894936,231.90741570807307,1518.859623329756,284,1.5461722276999867,0
106,2023-12-13,50.14496912690856,37.214906296679096,68.22597385646556,39.19954545884399,217.16621579435332,2045.510307805895,802,1.9373754675611305,0
25,2025-01-19,72.17597524324067,55.27616911558917,53.082078115601966,27.43570311269715,225.32102291681596,1703.9171387556685,399,2.167788365388846,1
106,2025-02-23,82.5102902518402,44.56121990474096,51.60051541452368,29.338611762021223,223.3258246449205,1612.7375702934496,364,1.969772966180555,0
104,2024-06-22,64.50146918733452,62.734913303882905,46.24006322302181,30.318551988946435,219.23107555167024,1448.202307837975,610,2.241642504466006,1
56,2023-07-19,71.78041774099489,37.68511025158091,38.35828453645331,30.68332228423375,199.16331029902037,1609.0150692838404,949,1.609816942293083,0
51,2023-11-18,86.8483379501234,55.24465357302121,68.90578689500099,31.497877733652,203.099075338739,1807.4786465743105,827,3.50940988827458,1
90,2023-06-12,53.113448942022885,34.41743081491868,49.79697893451175,21.96168265715671,233.5160038033103,1352.608918586624,986,1.4566066006320997,0
72,2025-04-04,69.04592820174317,44.44745197852605,56.26778912925879,19.36800250984948,222.2716305397868,1795.5017589202514,324,1.6613095990711004,0
7,2024-03-16,88.48598297239278,60.21337747986912,69.74022009464858,29.662427995776,209.75321550904243,1666.7346296436522,708,3.6633211912060055,1
76,2024-11-29,64.03562764985007,25.069772477041788,63.267174386585005,36.761290655158206,229.58368103112093,1323.6463592869563,450,1.2690840610930523,0
13,2025-12-22,89.17728863849297,48.21812156060118,42.220844748385154,21.92161531331272,214.3491156827093,1683.8425184171113,62,1.732668864030391,0
73,2024-12-10,99.98078740017635,60.87077667431544,61.97940549531091,38.27595036248931,223.6263393372114,1807.947396944108,439,3.532636853837235,1
4,2025-06-02,85.11756663694685,62.11947268078743,57.19069790047241,33.00422253838683,217.75657179561563,1753.9794182871444,265,2.819026843354075,1
98,2025-12-04,76.67447844884452,30.629856066900714,78.06448078945122,27.105095879498524,204.08701975730256,1228.063773391954,80,1.747363019824901,0
85,2023-12-08,82.737491789476,58.60594326384484,69.88967015784124,31.346473523960512,217.5826655416805,1499.13957344932,807,3.5300525889733105,1
20,2025-09-20,88.04861959917768,45.09114714002905,72.64492986188073,24.323560083752508,247.065143983962,1720.097723035364,155,2.579452369432914,1
24,2025-09-01,93.32404139367304,41.539818890836,47.039854426912186,30.78229389607095,214.332945016189,1577.459718640973,174,1.846509630250997,0
54,2024-02-09,102.73446634956332,66.80108152660236,46.70469245123741,27.250820659565907,200.82392713902192,1737.2353623771066,744,3.6992180250881166,1
106,2024-10-26,93.08316116410774,46.41612467288313,55.58952853663829,24.5317664429358,229.23668943229205,1623.3875821836225,484,2.600825677937706,1
100,2025-09-10,80.00343702453854,52.66386549147106,51.25015251302793,20.48960126402097,245.238382786552,1737.8465665631318,165,2.009162305785836,1
18,2024-03-27,61.222811199706,60.01206117667065,45.117353009600144,39.89827455385675,211.43062010624857,1344.2338326053612,697,2.0876873733460104,1
52,2023-12-16,87.97320787353905,40.81973785335523,55.54052226055995,22.00160712564993,233.8516711213736,1245.9648019785104,799,2.537201418157179,1
28,2025-05-18,73.13807393778994,52.284678150942455,75.46092100589232,32.3958897353889,214.40798158828304,1141.6478390491168,280,2.629356974348166,1
88,2025-09-01,60.83394564956824,61.33681373159648,52.55866294344552,23.508129431455263,245.49199680742797,910.0333292934794,174,1.8292508070542721,0
93,2023-12-22,94.07238726051791,49.56245539142572,62.80195822623959,37.91616397187295,196.14632152553276,1644.8041567452478,793,3.2817285802597542,1
47,2025-08-27,85.71047293423759,47.44688981143652,60.05019812217516,29.207609181064253,196.86223349821472,1234.8181846529396,179,2.2496957241498428,1
60,2023-05-31,72.39819865242912,20.283039816556077,44.21367768027543,24.022883792641803,198.74569512119032,1435.1669207763189,998,1.4963562899811365,0
109,2025-07-25,74.2110962425129,29.695365756448247,71.3544408747862,28.410409369192475,204.25402865223904,1334.1484520467975,212,1.578966113518973,0
79,2024-10-27,75.7871891550722,45.9534386325854,54.20824719952107,35.65961869453779,215.7892402412712,1526.0783820321612,483,2.021000635941214,1
1,2025-01-31,71.60180490454604,64.99587271235164,84.42930013526873,33.3711125079916,231.7093715096067,1520.5409306748704,387,3.467768059688509,1
32,2024-02-29,47.75359926577728,66.01045551653566,72.4460309205698,28.36562736524527,200.51269547609024,1560.9203657152032,724,3.1377991482785204,1
69,2024-10-31,66.94156673677597,51.24004825138738,52.07458298885063,20.471257238832315,209.68574857685948,1463.7034025572857,479,1.8990864218242929,0
30,2025-06-09,82.6908789787434,51.20281028536117,66.60616474154921,33.7762328499906,221.58286237441592,1122.0632305103163,258,2.585023723023225,1
22,2024-07-25,94.0588579579544,40.672523396339926,74.03457916303319,24.239355256506435,220.20354318749872,1391.4657201450557,577,3.0467040494832247,1
44,2025-05-04,66.11777681656885,45.88358716516267,67.46019285250132,32.39225551043161,223.3736518443519,1792.833453014017,294,1.936682576678612,0
95,2025-02-05,64.60178843068897,42.052300441537504,73.26040555078386,32.4830045737906,214.9994467971115,1419.0638503348555,382,1.999957837105685,0
72,2023-08-24,91.314056154455,36.66613719482171,54.20166645780404,29.24206666681676,208.79229348099904,1927.8482873152177,913,2.5451171661606393,1
20,2025-02-13,95.94561462905412,53.90251764641336,47.667643109572005,37.20354202304216,222.85621868658407,1204.6163759553683,374,2.638498438015318,1
102,2023-09-14,67.71855314046881,68.7014743493016,59.23862990420276,33.19483457652025,204.93676507222577,1412.2461088785626,892,3.2487744653122115,1
98,2025-10-31,94.3206131844943,55.61879890155267,43.02395906021509,24.825788542313735,220.90009297434744,1552.2301533211596,114,2.2590891234033887,1
24,2025-05-12,85.43667197705629,37.547651306308616,49.63157110531928,24.372405467122896,213.0688189148836,1211.5663642073378,286,1.6399533447236117,0
97,2024-01-11,53.36669849953114,45.16274611534534,76.45116618608697,24.18650768355688,229.9313508484732,1322.2451525813212,773,2.4730448301964225,1
40,2024-05-29,57.52013148685552,58.407270318064846,89.416242292557,36.43580225776244,229.58458465017475,1437.963904724044,634,3.252778081499304,1
30,2024-01-14,62.44039587444404,66.08657604334867,58.97485941457536,19.756634025713872,233.24727747238487,1368.224114154008,770,2.8559207004045293,1
37,2023-06-28,70.40250878386142,44.3428956311486,55.96635108158159,26.5271984408919,207.7742648464344,1629.1768574960863,970,2.3347816212092343,1
110,2025-04-30,90.21262319135548,54.12767177208616,83.8163124069624,27.352598979672088,199.23979040268105,1358.9483925886937,298,3.4839749388329824,1
69,2024-05-11,81.52268559815789,72.51961796991716,68.48616787951471,28.916759540158797,211.28861392763184,1714.1776706383869,652,3.8530503231268645,1
38,2024-03-05,77.54029862362243,29.75182683575308,35.59792248255489,32.7317064341501,216.50210179042952,1441.2592297073716,719,1.245208958708673,0
26,2025-10-03,46.50040007755386,72.19186289359351,59.13394039784868,31.202951786449542,228.4536387026777,1411.7672335582993,142,2.403692727679201,1
25,2024-05-02,104.27748974945597,53.42260609336327,53.65262619486978,23.87913807723741,213.24004077595856,2218.6124265047088,661,3.335807722064303,1
72,2023-10-04,52.41585302786304,48.13451138994032,37.7912514718565,14.949619745385691,222.7119412363192,1946.854508754668,872,1.5973804555976128,0
73,2023-11-28,70.95422140654726,65.42732256648594,42.400988007760624,39.71360703625561,230.9763682837858,1279.0259993475524,817,2.6347491850886744,1
50,2023-12-31,55.66985405059455,46.90647365429,43.33499192972512,29.315659470725947,218.40508570376736,1318.3080577360602,784,1.5603087040633534,0
16,2023-12-18,88.88299328507398,47.57356362661128,58.07039929534565,30.787215197366702,203.1076409190956,1686.237085995445,797,2.90854432247704,1
49,2024-07-17,70.63806217196539,32.765986521636364,67.10806454012442,41.18240823611299,232.5014344453965,1216.523148839214,585,1.8280232622281487,0
78,2025-01-31,66.10698932624899,61.05464926592634,38.66102194860401,31.624722234338247,231.9676562912085,1864.7292185147917,387,1.8123956504245233,0
7,2023-08-17,67.61458333476138,38.7110855266349,51.18438920486339,31.57523060541531,218.5016658960645,1345.7165575523286,920,1.8324125972541392,0
54,2023-06-13,67.41848395767204,37.42298272596626,80.43884737634106,33.297150206015445,220.54590760969305,1055.8054686223163,985,2.717639249059043,1
36,2025-06-23,93.07105375667396,59.88411052451602,73.13391419318805,32.349286069288965,226.7856056513504,1167.58977921238,244,3.425513459476501,1
5,2024-01-11,63.52891886074086,33.63375011490507,76.53899931672547,23.66905578985855,203.3177852150003,1789.349536245718,773,2.1203875499201925,1
41,2025-07-12,61.52193839876722,61.03768639114842,37.97987205703351,29.802496227578743,232.91511554384965,1551.3173032081754,225,1.5121656076089536,0
1,2025-08-20,81.84183983660957,46.78940717216256,59.20182065289472,29.290455072814357,191.2465206655059,1467.2797099810166,186,2.088886101571631,1
59,2023-08-13,60.355686145245976,50.77774846791831,58.13106040768079,32.768985379471275,234.0473182826721,1802.806762912804,924,2.3097123353045355,1
9,2025-05-26,69.57264332031315,61.85024857201874,42.2444691158928,28.754471083019677,211.81626239633528,1401.4433542981187,272,1.9005233159669281,0
95,2024-12-19,71.40504767027086,38.84987365153823,56.03508724609338,30.1684857805586,226.15371321273275,1593.981773630588,430,1.6071989935524564,0
32,2024-07-12,61.92208037946307,30.03815877271724,69.69262111842824,33.11656637171652,236.1211376612543,1437.8268137300324,590,1.5399673958454287,0
59,2024-05-22,57.36695911863235,27.685156591071834,55.30403209032804,25.88253932082271,237.568976130656,1365.681768470943,641,1.1001209627098412,0
89,2025-03-30,99.99540954742191,63.23325879784067,44.89802646301988,21.501421683561937,210.7231662453944,1380.6149849890503,329,3.0051334322268812,1
36,2025-12-08,71.4021724069636,27.63828596828432,62.321388594886606,26.872596106526707,219.18486032397485,1411.912168563945,76,1.0877068300555062,0
55,2024-12-06,67.05431538788702,48.08302799902193,58.51017050282701,38.959491192553216,236.49005531428784,1234.3095400533653,443,1.933255696682298,0
11,2025-12-11,82.85671698268142,76.26316614755223,61.068000570605,36.53530704666846,204.15965202392096,1594.6131012518213,73,3.2412681725006816,1
3,2024-08-15,60.842519042489215,52.84052407627665,66.81235700529072,36.777241985874944,210.44707999422596,1562.1693081061228,556,2.299267244484464,1
4,2024-08-13,94.88877643199687,55.549232957339406,50.899627962092254,34.7489562661297,204.6351880540316,1735.9253490411863,558,2.95362145011625,1
49,2024-02-11,106.31514323849106,18.07309675783385,45.38730808466566,27.17012675123195,213.2221047047335,1006.2715087432229,742,2.2930735396947015,1
47,2024-06-05,74.12609838657498,76.71601271282401,65.92866250802798,34.235201723933294,212.52168628989972,941.8095917024956,627,3.697283335351049,1
2,2025-07-19,64.68603231022077,48.68818841478289,68.97312553720073,30.022423857785377,211.61308067994483,1653.00906443854,218,1.9753022720139606,0
87,2024-11-28,61.17653346631238,44.48110488134603,54.19533224626379,22.90925426950625,197.64691714930015,1614.8628450329704,451,1.4914001666311263,0
106,2024-05-13,49.212474286396734,47.8769339783312,65.27266676130547,21.235050368667714,206.4230755679042,1002.163047201411,650,2.123257361972412,1
110,2024-08-20,52.64582857322585,45.284190490330616,92.56777140957855,24.905827874901085,213.755709124545,1393.9971439104247,551,2.739400761900581,1
36,2024-03-11,60.33203200250136,58.53762067808619,53.084467202218775,28.1743754815284,204.2897492861462,1684.3621016923948,713,2.256999803265052,1
53,2025-09-06,74.44460529671801,53.143593783101146,79.63565004043917,33.20612808306691,210.76076106246572,1584.7249092544384,169,2.717151411438761,1
71,2024-03-30,79.61479747608387,61.43421658843273,72.07794850484852,34.627365784225205,206.8801876970876,1619.8835529083042,694,3.5021510429652807,1
59,2025-11-24,77.23361110682357,66.76399855240307,54.824337481587165,31.11387851880585,235.49189018122505,1339.1184064554257,90,2.5222983997484443,1
94,2024-03-27,80.1005243411982,56.85227927686215,57.09134526497509,24.653117552965234,219.45434778612992,1538.392668280636,697,2.8868472592596843,1
43,2025-07-15,66.18191455007397,66.21974198511629,76.2698402598184,33.270027005741326,224.21364438851677,967.185701670462,222,2.9443423237014223,1
27,2025-08-18,65.2874929071366,41.11761167602525,62.33298120070014,33.58097435305319,238.18662929643563,1481.6314308355609,188,1.461318690276112,0
46,2025-06-04,53.2894459387564,58.81505130945136,72.58049528138844,22.48653074665322,233.7079168384354,1600.7639800970192,263,2.3930169108197075,1
58,2024-02-19,116.31236907818848,44.87472767788047,57.737703135537096,22.25437612525989,239.38125141238905,1585.2296597311629,734,3.550491273526986,1
8,2025-12-18,46.494557088066415,25.383212247308883,70.46090774446765,30.696836987731448,228.0143503911009,1872.150811029768,66,0.9798272323340294,0
77,2025-09-16,90.07945589840122,65.97318993239753,67.68337596878587,41.92478967795958,221.1144935023296,1440.1940081464395,159,3.330812553311514,1
17,2024-02-04,91.89144358812324,28.228323347050008,42.20089160498435,32.31695928706059,235.0409591242572,1890.31192795917,749,1.7717700557932274,0
7,2025-09-08,76.17043737735341,45.90701547458876,62.344357689474776,28.56206757072293,234.44976990278883,1102.400543585884,167,1.9587244709883962,0
33,2024-02-16,95.2848678824817,48.7908853923231,72.53879306610708,29.662039742940205,251.98273393316907,1435.8162726531357,737,3.5233452441505877,1
35,2025-12-30,59.61708652394472,52.36085352583049,45.320428799053786,33.64883308074238,222.68178482921184,1559.230243522207,54,1.1080470050048334,0
47,2024-10-23,99.23763069784177,39.6089560207484,73.82588651560579,29.569131866216942,185.22936300433147,1580.7122483977485,487,3.0632637572333623,1
30,2023-07-01,61.94429840663405,36.47684648402549,60.62123477085861,26.97445688158185,206.2147131313676,1292.735311061839,967,1.9030398546857992,0
73,2024-08-18,89.03892195176797,38.24696967276563,61.028878808347855,16.90591157557877,213.53323122555588,1670.8805861444046,553,2.3849128097141,1
99,2024-03-21,75.93132079037304,59.26107316183284,58.325806249605314,37.19532201087768,220.76664810941975,1920.4997387589176,703,2.901156737672664,1
65,2024-12-22,56.997046438188846,38.68661093782021,57.96319222099494,34.24300903298815,210.4813179529237,1744.6215729858986,427,1.3133602041426566,0
68,2025-08-21,84.83081779376623,76.2296013932758,51.02792771131556,21.19842044006692,234.82393784332328,1545.7980519816686,185,3.1099464208834857,1
83,2023-10-25,75.54965843409994,41.22915841118989,53.92387635268683,31.827555233053424,219.16120939742325,2124.9363581364355,851,2.1843723800511987,1
53,2025-01-29,74.8648725157266,54.6272699715542,66.33367051771567,25.853264360354867,234.56813944790875,1339.310181425558,389,2.6100470898654367,1
39,2025-09-09,80.99731260290763,40.23299115470885,3.2257271999884694,24.76004943122418,234.350138540982,1498.2503698442524,166,1.2052390242755826,0
100,2025-05-15,52.19958965467062,32.9733664656287,67.04443156058105,28.161335849754405,211.72351223603243,1878.065067962171,283,1.2132676054425793,0
104,2025-06-06,69.04148040984262,55.96168649360748,57.89333053825438,36.31244911956416,211.7769896437227,1310.555161092961,261,2.1075117881872094,1
79,2023-10-06,76.27105405029309,46.32769996415099,59.28421642049672,33.79610560043757,235.31197606262876,1169.010101768283,870,2.5897661126897336,1
90,2024-04-01,82.48214175250767,33.11894412877875,63.639913401825176,24.6147723683394,223.16562689293804,1600.0680530857867,692,2.2004194197811353,1
97,2024-02-11,83.42915511659507,45.01936795465953,55.49011938230687,36.81715379830888,236.82845727023997,1959.4818756285092,742,2.5103529531534394,1
63,2024-04-24,92.85157391776043,61.017591687492576,53.38131627362876,31.64373390268064,215.7322782440898,1174.7690276006658,669,3.296690373241379,1
53,2023-06-30,57.77557293191448,34.85535896454257,49.8136372218353,34.7988102076472,234.618615206173,1634.3810342586407,968,1.4566234752367615,0
58,2024-05-12,77.02127039309137,47.83326751294351,47.65254847715737,34.73319487769088,220.3490455658925,1917.5379906505195,651,2.1045452666252022,1
34,2023-11-02,82.86115333105032,27.968193208190467,60.82619601692,40.222055431391325,210.501082388654,1559.3590354646426,843,2.1536204804391095,1
86,2025-05-07,79.44606651051066,65.95408656717368,48.31155759696278,31.067798781218684,222.03378131865367,1453.9054607770056,291,2.5618921859111503,1
37,2024-03-11,75.56132232481308,48.5792637443883,38.87099472178612,37.48220534843321,194.3012930858819,1741.7394244134312,713,1.9230102195199241,0
19,2023-10-16,61.229443828057526,49.35114118557524,69.1103208367683,33.71793760714488,209.79441397723863,1581.6822342068565,860,2.544238587367784,1
30,2024-11-08,59.8358757643894,42.53896429308367,55.89200361267056,32.43029290073823,232.5755496606842,1897.4850850444757,471,1.4493186801034637,0
5,2023-12-28,64.10039482840999,31.60798566948849,46.2683017875822,32.23462318943016,220.0851150076891,1924.9434980938768,787,1.1623803252593055,0
107,2025-08-04,90.6515458126364,42.61125631932123,63.745580776668056,28.097005326619463,220.3185531653156,1577.2217236702,202,2.3383640504519825,1
9,2025-01-18,49.08606562304018,34.15847617187878,85.93069334838336,21.80676325971833,210.1543496523426,1408.9074315269163,400,1.9442598473266521,0
69,2024-09-18,43.94526026078403,74.41995364200207,107.66464304549832,28.70100639036055,202.78479015721413,1910.6403429478305,522,4.328737437045032,2
109,2023-07-06,99.01855875909,44.4356758395073,86.3093982973988,28.793186191211163,232.87140356116527,1538.063495498816,962,4.0992657452749555,2
49,2024-11-19,81.18946282728318,57.997020106527415,96.10572422310968,37.91154594836013,234.90022043344072,1673.3107246737677,460,3.8987364157728823,1
8,2025-04-16,65.55027539481823,40.490419154992125,71.77113059971147,28.76753240640152,237.92605902454088,1481.2386488773077,312,1.851258946035576,0
107,2025-02-04,58.45238868953678,26.991990192920763,61.74322312581061,30.066378193907852,220.71035889311096,1223.1064152686013,383,1.0352966937743182,0
99,2025-01-19,72.81709820818979,76.44174049220128,63.827521352282105,31.53896890897789,232.2431698348276,1375.9236865462176,399,3.356008206502208,1
68,2025-04-27,77.64564958795745,36.5803313867461,74.07804416766223,17.868547902142446,208.02326913410613,1119.825067780174,301,2.1159240681384346,1
11,2024-08-01,85.46119728154459,56.591780310074085,76.76054662920849,26.41107199205676,211.20081844326697,1704.4160791169754,570,3.5003235297255553,1
19,2024-06-23,68.51290454280655,38.78477271111805,68.54857841651292,29.74955555640684,215.83287597140452,955.8758283671132,609,2.0722353972243064,1
44,2024-07-04,96.96351020895332,60.77642690397151,54.00282202046523,20.562157720352054,216.90555306535703,1585.7801086756072,598,3.358047043041417,1
10,2024-12-26,76.27109150931211,38.20940182311264,50.87920008356646,25.977721201395475,220.128735042433,1418.920564733063,423,1.5658848207108629,0
70,2023-11-29,85.15982572519479,52.10570828015472,41.96385337789653,27.78126838597589,205.7489621311056,1752.8493549042782,816,2.5139387042989285,1
28,2023-11-07,45.37946310706153,39.25132309836941,26.101997932015585,18.146035568597583,235.84963651038905,1501.6375942895108,838,1.2080529239347764,0
29,2023-09-19,64.68713798973677,49.05993324820669,50.36960467503464,28.80660288798122,228.6384194572956,1783.9329863393743,887,2.10109960987141,1
32,2025-07-23,91.75482720939964,51.985163415383006,62.154768922669945,21.899336494611997,204.2471921763983,1915.2755994802935,214,2.7106944205774077,1
93,2024-06-01,95.8512704902146,32.85868810564662,70.29251206082604,41.01767681406681,209.41612197765164,1654.1165008019177,631,2.7296610007570843,1
31,2023-12-06,53.37012441074829,46.325195903162296,60.267210164077206,36.58716353848111,233.65039113629183,1394.6730437186245,809,2.0700241410488083,1
42,2024-09-05,36.67230305245472,44.81209726042434,70.25520942319503,32.40522207345494,229.42398524549404,1468.1240984634026,535,2.0351401731128242,1
91,2025-01-13,73.17524033715142,48.71844771905744,65.79143327258599,28.375509724046072,214.84759288738996,1449.8539415648336,405,2.3227381170544197,1
23,2023-10-12,65.26793654941923,43.340864719734256,65.91523726016494,25.068793695754337,212.00420983002223,1732.4049998261728,864,2.333129803076895,1
37,2024-05-19,81.23549945145817,53.38525324971295,65.1513940341376,38.989010796379446,205.1166530398537,1896.8758253476933,644,2.971016934556391,1
33,2024-02-23,65.75950203864743,61.06150665298459,55.50197561724623,28.962700529071043,208.6922952069802,1607.3273008384565,730,2.610304595796193,1
96,2025-08-30,69.7523924199994,67.20698415953697,102.9357956195094,27.97226166707663,219.01101947229571,1346.4096645983414,176,3.8449250075667427,1
13,2025-03-19,48.53856381992331,45.64768644160534,75.86873479826154,28.618394806429407,213.6967825264753,1461.824286119472,340,2.04196950161206,1
27,2024-05-20,76.42821856966594,33.75101588508673,55.75694483656029,36.58334892412301,228.91190379245992,1668.9947951129473,643,1.7585955375902562,0
57,2023-10-02,94.12880026328013,70.54995479065201,37.38215825097484,25.64321998202597,230.1268450280185,1286.0711037538051,874,3.5198621995244843,1
54,2025-04-25,57.77863334942314,42.3108097052383,74.56893364461587,30.877989128142296,242.05456231988637,1785.3608209315926,303,1.8325003975480079,0
37,2024-07-15,80.98616944753977,46.29479188181612,88.1361649957073,36.64801178279182,219.0729200151484,1472.687813285256,587,3.3124617085700567,1
79,2023-06-19,76.9325800830519,60.77242484426136,99.3003286621108,30.232149205643843,193.268648974804,1498.285967276552,979,4.496884256125336,2
110,2024-11-06,115.25071058902452,42.29602476182225,54.85363449576132,28.218677536598022,230.4746718706209,1290.358891420388,473,3.067971343016465,1
44,2024-09-12,62.03586506934312,53.76837752793734,48.84948520187157,23.80526679251648,192.937481443966,1615.7037347282553,528,1.8052956092539343,0
5,2025-04-13,82.36223294762435,22.206918920255028,34.71397940943139,31.26527317566676,236.238462617586,1667.1809013196485,315,0.9858669884287306,0
104,2024-06-02,74.195238864912,40.454814753105225,20.35445068855729,37.769539397115366,213.2337640853403,1694.078567661843,630,1.4740497560715689,0
